PDBcode,is_drug,has_clinical_trials,LE,Vina_dLE
3f48,False,False,1.4239412709040595,0.5936646595429508
3exh,False,False,0.25494068981332313,-0.036924397499446204
3fqe,False,False,0.45095246607963224,0.08880112496742179
3exe,False,False,0.3636039346517888,0.07526977589293396
3fl5,False,False,0.4944177640150185,-0.05313116522187995
3fuz,False,True,0.8883220265544564,0.3344272996480477
3fj7,False,False,0.5039257979383842,0.057757231212765346
3fur,True,True,0.3505265962531149,-0.005702147588722952
3fv1,False,False,0.6015286767843633,0.1441270471235681
3fv2,False,False,0.5507868222749726,0.06916327245081906
3fjg,False,False,0.4605839809630416,0.06143091325502568
3fql,False,True,0.31328314540122143,-0.026388430850776072
3fzy,False,False,0.2543021771566869,0.03811506687823897
3fvh,False,False,0.19602602406939107,0.07236015128801468
3fvk,False,False,0.6305327759705701,0.15060432629806178
3fvn,False,False,0.4839803733923765,0.020006404643275837
3g19,False,False,0.3623919215362828,0.20051237382360643
3g0w,False,False,0.5387885889907252,0.08532549259636424
3g0e,False,False,0.475401696168287,0.030783309415056855
3fv3,False,False,0.2693942944953626,0.11839338756618996
3fuc,False,False,0.6001174658124351,0.2583544586824947
3g1v,False,False,0.19695213126971892,-0.21567838930322775
3g1d,False,False,0.2250881500225359,-0.20511403456714522
3g31,False,False,0.23090939528173945,0.050326103455819636
3g3r,False,False,0.677055602455055,0.21084681680010212
3f6e,False,False,0.08979809816512088,-0.20594378839834185
3ga5,False,False,0.4386479515905707,-0.03189649753343695
3gba,False,False,0.5866521611219542,0.11396478225702789
3gbb,False,False,0.5206780481843143,0.06200717145533642
3g0i,False,True,0.4889846017730952,0.08555736411412633
3gi4,False,False,0.312117830918997,0.12453631502764195
3gi5,False,False,0.33071422342141704,0.1413311367719218
3ggu,True,True,0.3492236519973056,0.1506871105332743
3gcp,False,False,0.39340119196148204,0.010352387581406877
3gk1,False,False,0.2931048051563875,0.10492944706565752
3gcs,True,True,0.3077377051089358,-0.031589423992462395
3gi6,False,False,0.33071422342141704,0.14612100079317916
3gkz,True,True,0.9878476803496874,0.32494681432686773
3gm0,False,False,0.7538512610668551,0.2077909018593384
3gbe,False,False,0.6174048002185546,0.20563839940399378
3gdt,False,False,0.46505281570748075,0.28112830792534493
3gjw,False,False,0.5636905825995403,0.3090001682703747
3gcu,False,False,0.24234763158052525,-0.10463176696598166
3gs6,False,False,0.33152351087291126,0.14964392749638564
3gqz,False,False,0.1637494731246322,-0.06413319802483583
3gsm,False,False,0.4889846017730953,0.26217799858987484
3gy2,False,False,0.3712660865314242,0.06125444132298624
3gy3,True,True,0.3058870342202807,0.031547004578258465
3gv9,False,False,0.2399646656849449,-0.10565915888220212
3gvb,False,False,0.21987328447783275,-0.24988335612109594
3gnw,False,False,0.28091918409944233,0.013124389929925878
3gvu,False,False,0.2936844455093665,-0.05965006417462897
3h1x,True,True,0.3200132560492812,0.1815078242808278
3gss,False,False,0.2026987451794455,0.04212626723849384
3gst,False,False,0.26079178761231747,0.013837837338859568
3gy4,False,False,0.6927281858452182,0.11629520783969519
3gx0,True,True,0.11817127876183135,-0.02424161537648528
3gy7,False,False,0.6821637037081452,0.11819980286360139
3h5b,False,False,0.3234025144001953,0.15735783207069728
3h8b,False,False,0.12205210893463368,0.017017323882833082
3hk1,False,False,0.38093876173484814,0.10986230670097008
3hcm,False,False,0.24901993608815035,0.1455111020843627
3h89,False,False,0.14615971664892205,0.043876419965593744
3hit,False,False,0.18540666150563193,0.0696872330345245
3h30,False,False,0.30765281194890576,0.004647459067213156
3fzn,False,False,0.1396601319878997,-0.1430888056421843
3hl7,False,False,0.3706192815026238,0.045190035884933914
3hmo,False,False,0.29183842899473617,0.006480481880657405
3hll,True,True,0.3730771406120653,0.0535356188744391
3hek,False,False,0.374435431172546,0.05457095321598947
3hb4,False,False,0.4097509857450474,0.01776865907233797
3hmp,False,False,0.46606344856498133,0.10828232922941072
3hl8,False,False,0.3049362308279441,-0.014272985124060477
3h78,False,False,0.5759151976438678,-0.08860659059334966
3hkw,False,False,0.28623488884278747,0.03544224001404468
3hky,False,False,0.2352161702296054,-0.006913632694771296
3hp9,False,False,0.27106755098291146,-0.032211978754025324
3huc,False,False,0.3013392761955597,-0.050575546563040946
3hv8,False,False,0.20610582852513312,-0.05432057892641495
3hub,False,False,0.30523807317471763,-0.0038944454186585395
3hvi,False,False,0.28184529129977015,0.0006863781774749001
3hvj,False,False,0.2882226311264179,0.025434553938650413
3i6o,False,False,0.3179634721125556,0.0559025163226689
3i7e,False,False,0.37962479767284457,0.17094274774651802
3i5z,False,False,0.3811976734252624,0.0508292483011208
3ikd,False,False,0.3526331262786744,0.10967130540212086
3ikg,False,False,0.3642230984400421,0.10698993148206881
3i60,False,False,0.36928524613072294,0.06070514619480888
3i9g,False,False,0.48681133687632605,0.25289419730908025
3i25,False,False,0.18347702650304412,0.0010166697044360668
3ijh,False,False,0.27165811209616403,0.0038711960118984036
3i4b,False,False,0.3570989699328608,0.04298928281767453
3ies,False,False,0.31335447348766826,0.043509205467457575
3ifl,False,False,0.18291646214475044,0.07780643749797464
3ime,False,False,0.33957264012020505,0.04977738736082064
3imc,False,False,0.3655036417293843,-0.15679908660654515
3ip8,False,False,0.2815365888996609,-0.18713885241312503
3ip5,False,False,1.40809454769845,0.7999192700978827
3ip6,False,False,1.1205897123966766,0.48125711698819984
3hww,False,False,0.9671028790623438,0.7345075735369356
3iob,False,False,0.2444923008865476,-0.1507122746531316
3ioc,False,False,0.1851299726877562,-0.1355941220881766
3ip9,False,True,1.0905132785574583,0.7315236808336714
3ioe,False,False,0.17766440531089128,-0.1382592551872718
3iph,False,False,0.39703877921747055,0.015811599204834027
3isj,False,False,0.27769495903163427,-0.13025304691554826
3ipq,False,False,0.2507868181180441,-0.07246662349874512
3iqu,False,False,0.12704011712732377,0.02766781942088115
3iss,False,False,0.18676495206611274,0.007816005198126762
3jrs,False,False,0.30597282099252154,-0.05954967432976205
3iw5,False,False,0.21175401558265095,-0.050732918649146586
3ipu,False,False,0.2924319677270471,0.016176401631156887
3iw6,False,False,0.25667007832534117,-0.008998019236707951
3ivc,False,False,0.1998627538993207,-0.05792367031680147
3iub,False,False,0.2569432976909551,-0.1025547292107833
3iue,False,False,0.28233039507137053,-0.03341491799537127
3ivg,False,False,0.20140170379543193,-0.06363834831401419
3ivx,False,False,0.25988626057199693,-0.01937126082829724
3juo,False,False,0.40509018480222103,-0.02748037532353475
3jvs,False,False,0.29610734218481877,0.046478982478277066
3jvr,False,False,0.3378009567804474,0.05742728471879125
3jup,False,False,0.44583890161664563,0.010786425039112391
3jrx,False,False,0.3303950011980374,-0.018451092394682837
3jy0,False,False,0.5124459841814003,0.17238584123094275
3jya,False,False,0.584913872607053,0.11858903800233911
3jyr,False,False,0.17102112966053964,-0.03915791160618142
3jzh,False,False,0.0982593171411657,0.01740513524200123
3k5v,False,False,0.3169344641121913,0.004761814555641085
3k97,False,False,0.47244889060202444,0.1081423699365769
3iae,False,False,0.1354807764171895,-0.14826343991409596
3k99,False,False,0.5161504129827117,0.05802452849727271
3k4q,False,False,0.20147976647132163,0.05285531150116353
3kdb,False,False,0.29731471157191286,0.05600790389203954
3kdc,False,False,0.2801096978058224,0.032523060101326155
3hu3,False,False,0.3018910310229951,0.015324277919168983
3kiv,True,True,0.7093295149177616,0.4577658024521774
3k8c,False,False,0.283300602614571,-0.09852021007807507
3kdd,False,False,0.25535862537039417,0.029588307332116613
3kgp,False,True,0.31734606731233705,-0.06997406695661007
3kku,False,False,0.33661983455394234,0.1279539236028595
3kdm,True,True,0.4527635201602734,-0.11559887048178931
3kgu,False,True,0.40205400590232276,0.06729412881054145
3kgt,False,True,0.3742090494124659,0.017573631186028883
3kjd,False,False,0.6444334103614557,0.1740500695900385
3k8o,False,False,0.7935276432282685,0.47627221743960146
3k8q,False,False,0.9028637254960747,0.5490204852502345
3kyq,False,False,0.24921678979256787,0.10038847968790514
3l3m,False,False,0.44660593628609363,0.053192396960346285
3kmx,False,False,0.3851153236186797,0.055060944550766336
3kmy,False,False,0.3811702885349301,0.03905832421190619
3l59,False,False,0.2956279455164138,-0.034364351682941024
3kv2,False,False,0.8285572418933002,0.35804414664306367
3k37,True,True,0.5267805130212572,0.19486308038769942
3ldp,False,False,0.24624493386781318,0.033820427192008194
3l4u,False,False,0.464288409764353,0.24523553278505067
3liw,False,False,0.28675022943483985,0.04565505097034809
3l4w,False,False,0.5821245259203515,0.18446109723402873
3ljo,False,False,0.32113869679939394,0.0664353981140546
3ldq,False,False,0.23485281948958697,0.027885047969303262
3lgs,False,False,0.3683364402245048,-0.08009160289875146
3lzs,True,True,0.3931893727707637,0.17020324377319324
3lzu,True,True,0.36101933318042845,0.16739140359055574
3lxk,True,True,0.5787498909874799,0.21642204533198486
3k4d,False,False,0.5339126741582301,0.24614920640255575
3lzz,False,False,0.18627984829451247,0.05956749295724625
3lmk,False,True,0.806824592925607,0.3204609486180156
3m3c,False,False,0.1575617050157751,0.019346404111040372
3m35,False,False,0.2650502120722033,0.03560520085688494
3lp4,True,True,0.6628457935146401,0.2679965682322758
3lp7,False,False,0.5683923576165892,0.14864212435676535
3lpi,False,False,0.2515790342455779,0.018637754397581866
3lpk,False,False,0.2575092520911555,-0.003118550233703924
3lvw,False,True,0.18133178982418946,-0.08860108951657981
3m36,False,False,0.3604976568627474,0.04311471212855944
3lpp,False,False,0.3249448956227192,0.10995513588731673
3m37,False,False,0.3318634234255841,0.026209574655037877
3mam,False,False,0.6995196386476225,0.40693943747573225
3m8u,True,True,0.16605102101878022,-0.048958700363666896
3mhw,False,False,0.3124068289105886,-0.05894424133356968
3miy,False,False,0.3597128104997482,0.08964010451329853
3k1j,False,False,0.32196516989174995,-0.025207759906096677
3mxd,False,False,0.27258421929649185,0.07086825432876659
3ms9,False,False,0.5908563938091567,0.14993637500011583
3mss,False,False,0.30141114342098196,0.019232488809368082
3mxe,False,False,0.2889979915916639,0.08660850760914358
3myg,False,False,0.4844569665714925,0.2827637673767673
3n3g,False,False,0.33910426406486677,0.15374340973744696
3mof,False,False,0.6949920034460195,0.18686116431414676
3n35,False,False,0.30516261258802424,-0.0021920998592079854
3n7o,False,False,0.3463640929226091,-0.02128907007894178
3lpl,False,False,0.6939629954456553,0.25923938498264804
3lq2,False,False,0.27270295098884156,-0.04390773496449059
3mfv,False,False,0.26329940095474363,-0.11827816578055227
3mfw,False,False,0.3984318977410406,0.03372578866233863
3mjl,False,False,0.5523714945955335,0.230315143161529
3mf5,False,False,0.2696458297843406,-0.06044076059675538
3nee,False,True,0.30221964970698245,0.012286700242029306
3neo,False,False,0.2871814327873734,0.020565683334731442
3nkk,False,False,0.5803605122054413,0.032444498770525
3nes,False,True,0.31806637291259204,0.04578090036380592
3nhi,False,False,0.49784301847188317,0.14037123873844112
3nex,False,False,0.29106226296017573,0.020497041151050048
3nht,False,False,0.4139833403900239,0.12482831985485918
3nq3,False,False,0.4278615265514584,0.013640972526268872
3nq9,False,True,0.5473910958737706,0.27146197493923063
3npc,True,True,0.29046521216436,-0.06407833237364909
3nu3,True,True,0.3810975229691901,0.12043461772691134
3nu4,True,True,0.3422892212411666,0.08213388977718873
3nu5,True,True,0.3240493194289956,0.08137879665046656
3nu6,True,True,0.360917206070618,0.11891729074594924
3ng4,False,False,0.320674684496124,0.12951560341074447
3nu9,True,True,0.3512151306386121,0.11492407173134249
3nuj,True,True,0.36440995322614006,0.1328626658888971
3nuo,True,True,0.3803213569346296,0.12763320842274414
3o5x,False,False,0.1707565276033031,0.06408159376362133
3nyx,False,False,0.4069438519200538,0.008962327107787047
3o9a,False,False,0.36334272492861935,0.13487332885246367
3n7a,False,False,0.4188062561482529,-0.1738044831106448
3o9d,False,False,0.3544807072474335,0.12154543815925595
3n8k,False,False,0.5000978881770292,-0.16624760270716984
3o8p,False,False,0.4178360486050522,-0.02620744019844288
3o9e,False,False,0.38371708333583177,0.15153751659372272
3nyd,False,False,0.39390426253943783,0.037372912008109584
3n76,False,False,0.4229222881497099,-0.022433403415941265
3n86,False,False,0.3330764678744272,-0.13998507082648529
3o9i,False,False,0.3816149669922304,0.1539882042524073
3nw3,False,False,0.2592736981623683,0.07817785139847878
3o99,False,False,0.3761420013639194,0.13852157104654894
3oaf,False,False,0.5433162241923281,0.20739324906765494
3o5n,False,False,0.29388468490403197,-0.01162338624987455
3ov1,False,False,0.20773855630883134,0.008842831096231485
3ove,False,False,0.2348412890094471,0.040750539783334774
3o4k,False,False,0.19166989020118239,0.09228432326843652
3ocp,False,False,0.4673754337654458,0.10278159974966358
3ok9,False,False,0.36221081612821865,0.18831511733838718
3oe4,False,False,0.30746759050884015,0.02416567664407442
3oe5,False,False,0.30145287277767885,0.009980938117535854
3o84,False,False,0.39336094631524543,0.05290922054429721
3nsn,False,False,0.17133524789222976,0.05473484407842396
3nox,False,False,0.42009986620585366,0.19489650403756262
3oy8,False,False,0.20713931047332504,0.035539785705860694
3ocz,False,False,0.4405585904863876,0.16602645367646882
3ozj,False,False,0.3154938529116814,0.03503136314296074
3oyw,False,False,0.24272061754679,0.048479693291902104
3p5o,False,True,0.32870631563635844,0.04247179894309851
3owj,False,False,0.3926106524818371,-0.051767169841044916
3own,False,False,0.207070009934525,-0.04363536145760161
3ozr,False,False,0.291466516103176,0.020063989014142414
3ozt,False,False,0.18095935531567056,-0.1342807362566075
3p2e,False,False,0.3249448956227192,0.0031996101410464587
3ozs,False,False,0.21938450567765974,-0.06148973135232672
3old,False,False,0.1214229440429824,-0.009202233325817488
3p8o,False,False,0.2115052444177277,0.060540174529682016
3p8n,False,True,0.2211392351098598,0.06232871298684684
3p3t,False,False,0.5463346476600631,0.20178402355686936
3p8p,False,False,0.4120148033458488,0.0934093701861539
3p8z,False,False,0.24329380921553512,-0.029250267873563655
3p17,False,False,0.23404391195977212,-0.08842753655231152
3pe2,False,False,0.5098813796266463,0.0964557129100335
3pe1,True,True,0.5243001563455966,0.09290386877116533
3p7i,False,False,1.494119616528902,0.9475512566517655
3p9l,False,False,0.10586676427276981,-0.010775578689489718
3p9m,False,False,0.10611645003756408,-0.026490061655777206
3pd9,False,False,0.6498897912454384,0.12032960246243533
3po1,False,False,0.27301640265664484,-0.07484439063455803
3ozg,False,False,0.5944138214675588,0.2586565548512416
3pn1,False,False,0.39390426253943783,0.10270663137179703
3ppp,False,False,0.886284590713735,0.4184983203591037
3ppq,False,False,0.8828888643125331,0.5495286571329501
3ppr,False,False,0.3830379380555913,-0.16394689311153926
3prs,True,True,0.21243664365920029,0.04030458296695862
3pwm,True,True,0.32527484474672275,0.1052399951811696
3pju,False,False,0.14409691163361743,-0.15914192844261627
3ozp,False,False,0.3596753404153212,0.06610571965045989
3q7q,False,False,0.23982317708489484,0.02250976095460827
3q6z,False,False,0.14035669124968475,-0.07831277048862854
3pyy,False,False,0.372714929795937,0.004991826473011826
3pww,False,False,0.2029119776065225,-0.018844257950938435
3q6w,False,False,0.2636476805856361,-0.025219624632189
