FileName,SMILES
2ews_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P@@](=O)([O-])O[P@@](=O)([O-])N([H])[P+](=O)(=O)[O-]
2exm_ligand.mol2,[H]C1=Nc2c(nc([H])nc2N([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])N1[H]
2ez7_ligand.mol2,[H]C1=NC(C([H])([H])[C@]([H])(C(=O)[O-])[N+]([H])([H])[H])=C([H])N1[H]
2f1g_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])O2
2f2h_ligand.mol2,[H]O[C@]1([H])[C@@]([H])(O[H])[C@]([H])(Oc2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])O[C@]([H])(C([H])([H])S[C@@]2([H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])[C@@]1([H])O[H]
2f34_ligand.mol2,[H]C1=C([H])C(C([H])([H])N2C(=O)C(C([H])([H])[H])=C([H])N(C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])C2=O)=C(C(=O)[O-])S1
2f35_ligand.mol2,[H]C1=C([H])N(C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])C(=O)N(C([H])([H])c2c([H])c([H])c([H])c([H])c2C(=O)[O-])C1=O
2f6t_ligand.mol2,[H]c1c([H])c2c(c([H])c1N([H])S(=O)(=O)[O-])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])[H])C2([H])[H]
2f7i_ligand.mol2,[H]c1c([H])c(F)c(-c2c([H])c([H])c(C(=O)[O-])c([H])c2[H])c(F)c1[H]
2f7o_ligand.mol2,[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])([N+]([H])([H])[H])[C@@]([H])(SC([H])([H])[H])[C@]1([H])O[H]
2f7p_ligand.mol2,[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])([N+]([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(SC([H])([H])[H])[C@]1([H])O[H]
2f80_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2f81_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2f8g_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2f94_ligand.mol2,[H]OC(C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])([P+](=O)(=O)[O-])[P+](=O)(=O)[O-]
2f9k_ligand.mol2,[H]OC(C([H])([H])N1C([H])=NC([H])=C1[H])([P+](=O)(=O)[O-])[P+](=O)(=O)[O-]
2fdp_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c(C(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])[C@]([H])(C([H])([H])[C@]([H])(C(=O)N([H])c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])[H])[N+]([H])([H])[H])c([H])c1[H]
2fgu_ligand.mol2,[H]O[C@]([H])(C([H])([H])[N@+]1([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]1([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2fgv_ligand.mol2,[H]O[C@]([H])(C([H])([H])[N@+]1([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]1([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2fle_ligand.mol2,[H]O[C@]([H])([C@@]([H])(O[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)N(C([H])([H])[H])C([H])([H])c1nc([H])c([H])c([H])c1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)N(C([H])([H])[H])C([H])([H])c1nc([H])c([H])c([H])c1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2flr_ligand.mol2,[H]Oc1c(C2=C([H])c3c([H])nc([H])c([H])c3N2[H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)N([H])[H])c1[H]
2fmb_ligand.mol2,[H]O[C@@]([H])(C([H])([H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)C([H])([H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
2fpz_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(N([H])[H])N2[H]
2fqo_ligand.mol2,[H]ON([H])C(=O)[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])SC([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
2fqt_ligand.mol2,[H]ON([H])C(=O)[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])SC([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
2fqw_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C2N=C([H])N([H])C3=O)[C@]([H])(O[H])[C@]1([H])O[H]
2fqx_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C2N=C(N([H])[H])N([H])C3=O)[C@]([H])(O[H])[C@]1([H])O[H]
2fqy_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
2fu8_ligand.mol2,[H]SC([H])([H])[C@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)[O-])C([H])([H])[H]
2fvd_ligand.mol2,[H]c1nc(N([H])C2([H])C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])nc(N([H])[H])c1C(=O)c1c(F)c(F)c([H])c([H])c1OC([H])([H])[H]
2fw6_ligand.mol2,[H]OC(C(=O)[O-])(C([H])([H])C(=O)[O-])C([H])([H])C(=O)[O-]
2fx6_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(N([H])[H])N2[H]
2fxs_ligand.mol2,[H]Oc1c([H])c(O[H])c(C(=O)OC([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)N([H])c2c([H])c(O[H])c(OC([H])([H])[H])c([H])c2O[H])c1Cl
2fxu_ligand.mol2,[H]O[C@@]([H])(C([H])([H])N([H])C(=O)C([H])([H])[C@]1([H])O[C@@]([H])(C([H])([H])C(=O)C([H])=C([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@]2(O[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(C([H])=C(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[H]
2fxv_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=NC3=C2N=C(N([H])[H])N([H])C3=O)O[C@]1([H])C([H])([H])O[P+](=O)(=O)[O-]
2fzc_ligand.mol2,[H]N(C(=O)C([H])([H])[P+](=O)(=O)[O-])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[P+](=O)(=O)[O-]
2fzg_ligand.mol2,[H]c1c([H])c(N([H])C(=O)C([H])([H])[P+](=O)(=O)[O-])c([H])c(N([H])C(=O)C([H])([H])[P+](=O)(=O)[O-])c1[H]
2fzk_ligand.mol2,[H]c1c(C(=O)[O-])c([H])c(N([H])C(=O)C([H])([H])[P+](=O)(=O)[O-])c([H])c1N([H])C(=O)C([H])([H])[P+](=O)(=O)[O-]
2g5u_ligand.mol2,[H]Oc1c(Cl)c([H])c(-c2c([H])c(Cl)c(O[H])c(Cl)c2[H])c([H])c1Cl
2g94_ligand.mol2,[H]O[C@@]([H])(C([H])([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])N1N=C(C([H])([H])[H])C([H])=C1C([H])([H])[H])C([H])([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
2gh9_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(O[C@@]2([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[C@@]3([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])O[C@]3([H])C([H])([H])O[H])O[C@]2([H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
2gj5_ligand.mol2,[H]O[C@@]1([H])C([H])([H])C([H])([H])C(=C([H])[H])C([H])(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]3([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]
2gkl_ligand.mol2,[H]c1nc(C(=O)[O-])c([H])c(C(=O)[O-])c1[H]
2gl0_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
2glp_ligand.mol2,[H]Oc1c(Br)c([H])c(C([H])=NN([H])C(=O)c2c([H])nc([H])c([H])c2[H])c(O[H])c1Br
2gss_ligand.mol2,[H]C([H])=C(C(=O)c1c([H])c([H])c(OC([H])([H])C(=O)[O-])c(Cl)c1Cl)C([H])([H])C([H])([H])[H]
2gst_ligand.mol2,[H]O[C@@]1([H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c2[C@]1([H])SC([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])C(=O)[O-])N([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
2gsu_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P+](=O)(=O)[O-]
2gv6_ligand.mol2,[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C2([H])[H])N([H])S(=O)(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c1[H]
2gv7_ligand.mol2,[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C3([H])C([H])([H])C([H])([H])N(C(N([H])[H])=[N+]([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])N([H])S(=O)(=O)c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
2gvj_ligand.mol2,[H]C(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H])=C([H])c1c([H])nc([H])c([H])c1[H]
2gvv_ligand.mol2,[H]N([H])P(=O)(OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
2gyi_ligand.mol2,[H]ON([H])C(=O)[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]
2gz2_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[P+](=O)(=O)[O-])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P+](=O)(=O)[O-]
2gzl_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C(=O)N=C(N([H])[H])C([H])=C2[H])O[C@]1([H])C([H])([H])O[P@@](=O)([O-])O[P@@](=O)([O-])OC([H])([H])C([H])([H])N([H])S(=O)(=O)c1c([H])c([H])c([H])c2c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c12
2h15_ligand.mol2,[H]N([H])S(=O)(=O)N([H])C([H])([H])[C@]12OC(C([H])([H])[H])(C([H])([H])[H])O[C@@]1([H])[C@]1([H])OC(C([H])([H])[H])(C([H])([H])[H])O[C@]1([H])C([H])([H])O2
2h21_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[S@@+](C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
2h3e_ligand.mol2,[H]N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[P+](=O)(=O)[O-])C([H])([H])C(=O)[O-]
2h4g_ligand.mol2,[H]Oc1c([H])c([H])c(C2=C(Br)C(OC([H])([H])C(=O)[O-])=C(C(=O)[O-])S2)c([H])c1[H]
2h4k_ligand.mol2,[H]c1c([H])c([H])c(C2=C(Br)C(OC([H])([H])C(=O)[O-])=C(C(=O)[O-])S2)c([H])c1[H]
2h4n_ligand.mol2,[H]N(C(=O)C([H])([H])[H])C1=NN=C(S(=O)(=O)N([H])[H])S1
2h6b_ligand.mol2,[H]Oc1c([H])c([H])c(C([H])([H])C(=O)[O-])c([H])c1Cl
2h6t_ligand.mol2,[H]O[C@@]([H])(C([H])([H])C(=O)[O-])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[C@]([H])(O[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
2ha2_ligand.mol2,[H]C([H])(OC(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
2ha3_ligand.mol2,[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
2ha6_ligand.mol2,[H]C([H])(OC(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
2hah_ligand.mol2,[H]OC([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2haw_ligand.mol2,[H]N([P+](=O)(=O)[O-])[P+](=O)(=O)[O-]
2hb1_ligand.mol2,[H]C1=C(Br)C(OC([H])([H])C(=O)[O-])=C(C(=O)[O-])S1
2hb3_ligand.mol2,[H]OC([H])([H])c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]([H])(N([H])C(=O)O[C@]2([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])O[C@]3([H])C2([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
2hhn_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])S(=O)(=O)C([H])([H])[C@@]([H])(C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])c2c([H])c([H])c(OC(F)(F)F)c([H])c2[H])N([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H]
2hjb_ligand.mol2,[H]c1c([H])c(C([H])([H])[N+]([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
2hkf_ligand.mol2,[H]N(C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])C(=O)[O-])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C(=O)[O-]
2hl4_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
2hmu_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P@](=O)([O-])O[P@@](=O)([O-])O[P+](=O)(=O)[O-]
2hmv_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P@@](=O)([O-])O[P+](=O)(=O)[O-]
2hnc_ligand.mol2,[H]N1N=C(S(=O)(=O)N([H])[H])SC1=[N+]([H])[H]
2hnx_ligand.mol2,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]
2hoc_ligand.mol2,[H]c1c(F)c(N([H])[H])c(Cl)c([H])c1S(=O)(=O)N([H])C1=NN=C(S(=O)(=O)N([H])[H])S1
2hs1_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2hu6_ligand.mol2,[H]ON([H])C(=O)N1C([H])([H])[C@]2([H])O[C@@]([H])(C(=O)N([H])C([H])([H])c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])[C@@]([H])(O2)C1([H])[H]
2hxm_ligand.mol2,[H]C(=NOC([H])([H])C([H])([H])ON=C([H])c1c([H])c([H])c(C(=O)[O-])c([H])c1[H])C1=C([H])C(=O)N([H])C(=O)N1[H]
2hzl_ligand.mol2,[H]C([H])([H])C(=O)C(=O)[O-]
2hzy_ligand.mol2,[H]C([H])(C(=O)[O-])C(=O)C([H])([H])[P@@](=O)([O-])C([H])([H])C([H])([H])C(=O)[O-]
2i0a_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)[C@@]1([H])OC(=O)N(c2c([H])c([H])c(C(=O)C([H])([H])[H])c([H])c2[H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2i19_ligand.mol2,[H]c1nc(N([H])C([H])([H])C([H])([P+](=O)(=O)[O-])[P+](=O)(=O)[O-])c([H])c([H])c1[H]
2i2c_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])SSC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
2i3h_ligand.mol2,[H]C1=C(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])[H])[N+]([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c2N1[H]
2i3i_ligand.mol2,[H]C1=C(N([H])C(=O)[C@@]2([H])N3C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])SC2(C([H])([H])[H])C([H])([H])[H])N(c2c([H])c([H])c([H])c([H])c2[H])N=C1C([H])([H])[H]
2i4d_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[P+](=O)(=O)[O-])c([H])c1[H]
2i4j_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(N(C([H])([H])C([H])([H])c1c([H])c([H])c(O[C@](C(=O)[O-])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O2
2i4u_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2i4v_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2i4w_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c(OC([H])([H])P(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])c([H])c1[H]
2i4x_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c(OC([H])([H])P(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])c([H])c1[H]
2i4z_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(N(C([H])([H])C([H])([H])c1c([H])c([H])c(O[C@@](C(=O)[O-])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O2
2i6b_ligand.mol2,[H]c1nc(C#Cc2c([H])nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c(-c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c(N([H])[H])n1
2i80_ligand.mol2,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])Cl
